Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL2205764,,None,332.39,0,1.06,12,CCCNS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,IC50,'<',19952623.15,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL2215896,Inhibition of PI3Kdelta assessed as change in pIC50 by kinobeads assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2203257,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,1.7
CHEMBL1957861,,None,420.44,0,3.32,20,Cc1c(Cn2c(C)c(C)n3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F,IC50,'=',20,nM,7.7,,,UO_0000065,18.31,0.35,4.38,14.87,0,CHEMBL1958673,Inhibition of PI3Kdelta by time-resolved FRET displacement assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1955857,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,0.02
CHEMBL565612,SOTRASTAURIN,2,438.49,0,2.43,1,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1040951,Inhibition of human recombinant PI3Kdelta,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1156112,1,Scientific Literature,J Med Chem,2009,None,,,,10000
CHEMBL2165499,,None,534.69,1,2.56,27,Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,IC50,'=',4.3,nM,8.37,,,UO_0000065,15.65,0.3,5.81,7.92,0,CHEMBL2167812,Binding affinity to PI3Kdelta after 30 mins by competitive fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,4.3
CHEMBL2165508,,None,555.66,1,3.34,9,CC(C)(C(N)=O)N1CCN(Cc2cc3nc(-c4c(F)cc(F)c5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,IC50,'=',6,nM,8.22,,,UO_0000065,14.8,0.29,4.88,7.94,0,CHEMBL2167812,Binding affinity to PI3Kdelta after 30 mins by competitive fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,6
CHEMBL2216841,,None,393.42,0,3.12,107,O=C(CN1CCOCC1)Nc1cc(-c2cc(F)cc3[nH]ccc23)cc2[nH]ncc12,IC50,'<=',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2217262,Inhibition of PI3Kdelta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2216751,1,Scientific Literature,J Med Chem,2012,None,,,,5
CHEMBL2216833,,None,471.58,0,1.89,99,COCC(O)Cn1cc(-c2ccc3c(c2)N(C2=NC4CC(C)(C)NC(=O)C4S2)CCO3)cn1,IC50,'=',14,nM,7.85,,,UO_0000065,16.65,0.33,5.96,7.76,0,CHEMBL2217262,Inhibition of PI3Kdelta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2216751,1,Scientific Literature,J Med Chem,2012,None,,,,0.014
CHEMBL2216882,,None,518.62,1,2.09,18,Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,IC50,'=',17.8,nM,7.75,,,UO_0000065,14.94,0.28,5.66,6.52,0,CHEMBL2217317,Inhibition of PI3Kdelta in human whole blood assessed as inhibition of CD69 production in B lymphocyte by immunoassay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3638178,Blood,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2216751,1,Scientific Literature,J Med Chem,2012,None,,,,0.0178
CHEMBL2089114,,None,406.9,0,2.19,26,Cc1c(Cl)cccc1Cn1c(CO)nc(=O)c2sc(N3CCOCC3)nc21,IC50,'=',2,nM,8.7,,,UO_0000065,21.38,0.44,6.51,10.81,0,CHEMBL2090369,Inhibition of PI3K delta by continuous TR-FRET assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2086270,1,Scientific Literature,ACS Med Chem Lett,2012,None,,,,0.002
CHEMBL272265,,None,385.43,0,4.43,2,N#CCc1ccc(-n2cnc3cnc4ccc(C#Cc5cccnc5)cc4c32)cc1,IC50,'=',98,nM,7.01,,,UO_0000065,18.18,0.32,2.58,10.4,0,CHEMBL947157,Inhibition of PI3K p110delta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1142269,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,,98
CHEMBL2165666,,None,494.64,0,4.34,15,CN(C)C1CCN(Cc2cc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,IC50,'=',1.8,nM,8.74,,,UO_0000065,17.68,0.34,4.4,14.45,0,CHEMBL2167812,Binding affinity to PI3Kdelta after 30 mins by competitive fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,1.8
CHEMBL1645105,,None,257.32,0,2.95,2,COc1ccc(-c2ccc3nc(N)sc3c2)cn1,IC50,'=',794.33,nM,6.1,,,UO_0000065,23.71,0.46,3.15,10,0,CHEMBL3603394,Inhibition of PI3Kdelta (unknown origin) pre-incubated for 20 mins before phosphatidylinositol 4,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2152137,,None,383.43,0,1.89,15,CNC(=O)c1nc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)cnc1N,IC50,'=',3389,nM,5.47,,,UO_0000065,14.27,0.28,3.58,4.3,0,CHEMBL2157136,Inhibition of human PI3Kdelta expressed in sf9 cells coexpressing p85alpha assessed as amount of ATP consumed by luciferase-luciferin chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2150966,1,Scientific Literature,J Med Chem,2012,CHEMBL3308860,,,,3389
CHEMBL2152254,,None,396.81,0,3.46,33,Nc1cnc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cn1,IC50,'=',4389,nM,5.36,,,UO_0000065,13.5,0.28,1.9,5.47,0,CHEMBL2157136,Inhibition of human PI3Kdelta expressed in sf9 cells coexpressing p85alpha assessed as amount of ATP consumed by luciferase-luciferin chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2150966,1,Scientific Literature,J Med Chem,2012,CHEMBL3308860,,,,4389
CHEMBL3600781,,None,395.53,0,4.37,40,O=c1cc(-c2ccc3nc(NCC4CCOCC4)sc3c2)ccn1CC1CC1,IC50,'=',100000,nM,4,,,UO_0000065,10.11,0.2,-0.37,7.12,0,CHEMBL3603394,Inhibition of PI3Kdelta (unknown origin) pre-incubated for 20 mins before phosphatidylinositol 4,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1760162,,None,357.38,0,2.72,36,Cc1nc(N)nc(-n2c(Nc3n[nH]c4ccccc34)nc3ccccc32)n1,IC50,'=',270,nM,6.57,,,UO_0000065,18.38,0.33,3.85,5.33,0,CHEMBL1763564,Inhibition of PI3Kdelta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1759974,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,0.27
CHEMBL3403671,,None,470.56,0,4.43,4d,C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(NCCN(C)C)c1-c1ccccc1,IC50,'=',1.7,nM,8.77,,,UO_0000065,18.64,0.34,4.34,7.57,0,CHEMBL3404161,Inhibition of PI3Kdelta (unknown origin) by biochemical Alphascreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3400094,1,Scientific Literature,Bioorg Med Chem Lett,2015,None,,,,0.0017
CHEMBL2381268,,None,395.53,0,4.05,15,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNCC3)ccc1-2,IC50,'=',1.3,nM,8.89,,,UO_0000065,22.47,0.43,4.84,13.7,0,CHEMBL2383017,Inhibition of GST-fused human recombinant PI3Kdelta expressed in baculovirus infected SF9 cells after 1 hr by scintillation proximity assay in presence of [gamma-33P]-ATP,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2380305,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308860,,,,1.3
CHEMBL2381261,,None,342.42,0,3.08,8,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CO)ccc1-2,IC50,'=',3.4,nM,8.47,,,UO_0000065,24.73,0.48,5.39,11.59,0,CHEMBL2383017,Inhibition of GST-fused human recombinant PI3Kdelta expressed in baculovirus infected SF9 cells after 1 hr by scintillation proximity assay in presence of [gamma-33P]-ATP,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2380305,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308860,,,,3.4
CHEMBL491641,,None,436.54,0,3.89,10c,Cc1cc(C)c(Nc2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,IC50,'=',245,nM,6.61,,,UO_0000065,15.14,0.29,2.72,7.16,0,CHEMBL1008868,Inhibition of PI3Kdelta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1141705,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,,245
CHEMBL2418345,,None,395.47,0,2.4,11f,CCNC(=O)Nc1ccc(-c2nc(N3CCCOCC3)c3c(ncn3C)n2)cc1,IC50,'=',7300,nM,5.14,,,UO_0000065,12.99,0.24,2.74,5.28,0,CHEMBL2421128,Displacement of TAMRA-PIP3 from PI3Kdelta GRP-1 pleckstrin homology domain (unknown origin) assessed as formation of 3,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2018214,,None,394.26,0,2.39,2,Cc1nn2c(=O)cc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1Cl,IC50,'=',50,nM,7.3,,,UO_0000065,18.52,0.38,4.91,11.29,0,CHEMBL2019375,Inhibition of PI3Kdelta by continuous read time resolved fluorescence resonance energy transfer displacement assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2016550,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,0.05
CHEMBL3355020,,None,477.45,0,3.99,A50,N#Cc1cnc(N)nc1N1CCC[C@H]1c1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccccc1,IC50,'=',23,nM,7.64,,,UO_0000065,16,0.3,3.65,6.72,0,CHEMBL3379046,Inhibition of PI3Kdelta (unknown origin) assessed as PI3Kalpha-mediated Akt1/2 (S473) phosphorylation rate by cellular assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3351852,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,,0.023
CHEMBL1879463,DACTOLISIB,3,469.55,1,5.89,BEZ235,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,IC50,'=',56.75,nM,7.25,,,UO_0000065,15.43,0.27,1.36,9.47,0,CHEMBL4711311,Inhibition of PI3Kdelta (unknown origin) by ADP-Glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4706599,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR,,56.75
CHEMBL3355013,,None,472.94,0,3.64,A5,Cn1cnc2c(N3CCC[C@H]3c3nc4cccc(Cl)c4c(=O)n3-c3ccccc3)nc(N)nc21,IC50,'=',52,nM,7.28,,,UO_0000065,15.4,0.29,3.64,6.76,0,CHEMBL3379046,Inhibition of PI3Kdelta (unknown origin) assessed as PI3Kalpha-mediated Akt1/2 (S473) phosphorylation rate by cellular assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3351852,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,,0.052
CHEMBL3355020,,None,477.45,0,3.99,A50,N#Cc1cnc(N)nc1N1CCC[C@H]1c1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccccc1,IC50,'=',23,nM,7.64,,,UO_0000065,16,0.3,3.65,6.72,0,CHEMBL3379043,Inhibition of PI3Kdelta (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3351852,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,,0.023
CHEMBL1957844,,None,328.35,0,1.52,1,O=c1cc(N2CCOCC2)nc2n(Cc3ccccc3F)ccn12,IC50,'=',1000,nM,6,,,UO_0000065,18.27,0.34,4.48,11.59,0,CHEMBL1958673,Inhibition of PI3Kdelta by time-resolved FRET displacement assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1955857,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,1
CHEMBL1957845,,None,328.35,0,1.52,2,O=c1cc(N2CCOCC2)nc2n(Cc3cccc(F)c3)ccn12,IC50,'=',400,nM,6.4,,,UO_0000065,19.49,0.36,4.88,12.36,0,CHEMBL1958673,Inhibition of PI3Kdelta by time-resolved FRET displacement assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1955857,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,0.4
CHEMBL2165492,,None,507.73,2,5.24,20,Cc1sc2ccccc2c1-c1nc(N2CCOCC2)c2sc(CN3CCC(N(C)C)CC3)cc2n1,IC50,'=',3800,nM,5.42,,,UO_0000065,10.68,0.21,0.18,12.12,0,CHEMBL2167115,Inhibition of human PI3Kdelta-mediated AKT phosphorylation at S473 in Ri-1 cells after 30 mins by electrochemiluminescence assay in presence of human serum albumin and alpha1 acid glycoprotein,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Ri-1,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,3.8
CHEMBL4559414,,None,257.29,0,1.69,5,Oc1cccc(-c2nccc(N3CCOCC3)n2)c1,IC50,'=',251.19,nM,6.6,,,UO_0000065,25.65,0.47,4.91,11.29,0,CHEMBL4312769,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4311944,1,Scientific Literature,J Med Chem,2019,None,,,,6.6
CHEMBL4528454,,None,430.53,0,2.51,24a,CCNC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc([C@@]34CCOC[C@@H]3C4)n2)cc1,IC50,'=',25118.86,nM,4.6,,,UO_0000065,10.68,0.21,2.09,4.17,0,CHEMBL4312769,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4311944,1,Scientific Literature,J Med Chem,2019,None,,,,4.6
CHEMBL4561361,,None,458.58,0,3.24,25a,CCNC(=O)Nc1ccc(-c2nc(C(C)(C)S(C)(=O)=O)cc([C@@]34CCOC[C@@H]3C4)n2)cc1,IC50,'=',15848.93,nM,4.8,,,UO_0000065,10.47,0.2,1.56,4.35,0,CHEMBL4312769,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4311944,1,Scientific Literature,J Med Chem,2019,None,,,,4.8
CHEMBL4761860,,None,374.38,0,2.95,32,C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cn2c1-c1ccccn1,IC50,'=',103,nM,6.99,,,UO_0000065,18.66,0.34,4.04,5.93,0,CHEMBL4716073,Inhibition of PI3Kdelta in antiIgM/CD40L-induced human B cells assessed as reduction in cell viability preincubated for 30 mins followed by antiIgM/CD40L addition and measured after 72 hrs by [3H]-thymidine incorporation assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,B cell,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4715688,1,Scientific Literature,J Med Chem,2016,None,TIME = 72.5 hr,INHIBITOR,,0.103
CHEMBL2165498,,None,491.67,0,3.7,26,Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC(N(C)C)CC3)cc2n1,IC50,'=',2.7,nM,8.57,,,UO_0000065,17.43,0.33,4.87,13.7,0,CHEMBL2167812,Binding affinity to PI3Kdelta after 30 mins by competitive fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,2.7
CHEMBL2165668,,None,451.64,0,4.03,17,Cc1cccc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N(C)C)CC4)cc3n2)c1,IC50,'=',12,nM,7.92,,,UO_0000065,17.54,0.34,3.89,17.71,0,CHEMBL2167812,Binding affinity to PI3Kdelta after 30 mins by competitive fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,12
CHEMBL4101245,,None,410.87,0,3.03,18,C[C@@H]1CN(c2cc(-c3cc(Cl)c4c(N)ncnn34)ccc2C#N)C(=O)C(C)(C)O1,IC50,'=',47,nM,7.33,,,UO_0000065,17.84,0.35,4.3,6.69,0,CHEMBL4024910,Inhibition of PI3Kdelta in ACD-treated human whole blood assessed as reduction in IFNgammaX production measured after 1 hr,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4024705,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,47
CHEMBL4081613,,None,458.44,0,3.79,30,C[C@@H]1OC(C)(C)C(=O)N(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)[C@@H]1C,IC50,'=',210,nM,6.68,,,UO_0000065,14.57,0.28,2.89,6.1,0,CHEMBL4024910,Inhibition of PI3Kdelta in ACD-treated human whole blood assessed as reduction in IFNgammaX production measured after 1 hr,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4024705,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,210
CHEMBL4093593,,None,430.39,0,3.01,14,CC1(C)OCCN(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)C1=O,IC50,'=',390,nM,6.41,,,UO_0000065,14.89,0.28,3.4,5.85,0,CHEMBL4024911,Inhibition of PI3Kdelta in ACD-treated human whole blood assessed as reduction in CD69 expression measured after 1 hr,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4024705,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,390
CHEMBL4078365,,None,600.79,2,4.68,20j,Cc1csc2cc([C@H](C)Nc3ncnc(N)c3C#N)c(-c3cccc(CN(C)CCCN4C[C@@H](C)O[C@@H](C)C4)c3)c(=O)n12,IC50,'=',5.012,nM,8.3,,,UO_0000065,13.82,0.26,3.62,6.65,0,CHEMBL4016128,Inhibition of PI3Kdelta in human JeKo1 cells assessed as reduction in Akt phosphorylation at Ser473 residue preincubated for 60 mins followed by Anti-IgM stimulation for 10 mins by TR-FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4014331,1,Scientific Literature,J Med Chem,2017,None,,,,8.3
CHEMBL2397192,,None,396.48,0,2.55,9,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C#N)CC2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2400724,Inhibition of N-terminal myristoylated P110delta (unknown origin)-mediated AKT phosphorylation at Ser473 expressed in rat Rat1 cells by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Rat1,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2396607,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307665,,,,10
CHEMBL2397191,,None,374.47,0,2.3,7,Cc1nc(NC(=O)N2CC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1,IC50,'=',290,nM,6.54,,,UO_0000065,17.46,0.34,4.24,5.73,0,CHEMBL2400731,Inhibition of P110delta (unknown origin) using PIP2:PS as substrate by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2396607,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,0.29
CHEMBL2397187,,None,387.51,0,3.29,3,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)c1,IC50,'=',330,nM,6.48,,,UO_0000065,16.73,0.33,3.19,6.4,0,CHEMBL2400731,Inhibition of P110delta (unknown origin) using PIP2:PS as substrate by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2396607,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,0.33
CHEMBL1760164,,None,321.35,0,1.58,38,Cc1nc(N)nc(-n2c(Nc3ccnn3C)nc3ccccc32)n1,IC50,'=',3300,nM,5.48,,,UO_0000065,17.06,0.31,3.9,4.88,0,CHEMBL1763564,Inhibition of PI3Kdelta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1759974,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,3.3
CHEMBL1928525,,None,452.29,0,2.97,5m,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Br)cc12,IC50,'=',150,nM,6.82,,,UO_0000065,15.09,0.35,3.85,6.19,0,CHEMBL1932528,Inhibition of recombinant PI3K p110delta using L-alpha-phosphatidylinositol as substrate and [gamma33P]ATP after 60 mins by thin layer chromatographic technique,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1926509,1,Scientific Literature,Bioorg Med Chem,2012,None,,,,150
CHEMBL1926704,,None,499.29,0,2.81,5n,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(I)cc12,IC50,'=',170,nM,6.77,,,UO_0000065,13.56,0.34,3.96,6.14,0,CHEMBL1932528,Inhibition of recombinant PI3K p110delta using L-alpha-phosphatidylinositol as substrate and [gamma33P]ATP after 60 mins by thin layer chromatographic technique,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1926509,1,Scientific Literature,Bioorg Med Chem,2012,None,,,,170
CHEMBL1928719,,None,387.85,0,2.82,6o,Cc1ccc(Cl)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,IC50,'=',230,nM,6.64,,,UO_0000065,17.12,0.35,3.82,7.31,0,CHEMBL1932610,Inhibition of recombinant PI3K p110delta using L-alpha-phosphatidylinositol as substrate and [gamma33P]ATP after 60 mins by thin layer chromatographic technique,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1926530,1,Scientific Literature,Bioorg Med Chem,2012,None,,,,230
